1mR
0.0167861762503449
0.0827846485708316
0.2895144265133342
0.0373148026971748
-0.1076967309073327
-0.0382220398651803
-0.0985090087948292
-0.025823977520855
-0.0284602457210918
-0.0115230866582877
-0.0522283153820142
-0.0903225720499136
-0.0519800150100762
0.0184817231879164
0.0464598744987685
0.1781653565582979
-0.0604166110468773
0.0442872615514078
-0.0274767870800364
-0.0601796652513959
0.0653061530686915
-0.0990031862348506
0.0860548179930804
-0.1034338491988167
-0.0605288862576437
-0.015368609940711
-0.0149158058110178
0.0105977108258972
0.0124626278198543
0.0399019741626025
0.0776882572099375
0.19724546207233
-0.0612396656544131
-0.0123095320728368
-0.048642491304723
-0.0538833965064967
-0.1136950469801667
-0.0617051426723007
-0.0813351829905303
0.0426893812830466
-0.0817905545381239
-0.0710659815541477
0.013279750835148
-0.090286741708232
-0.1005542258730379
-0.0060374168917625
0.0750531370471807
-0.0994265879859079
-0.0387725374947657
-0.1245829003487253
-0.0639131067484184
-0.0594025527717724
-0.0257904307801749
0.0126388871099165
0.1023260321679171
0.027443113211137
-0.0529032061176915
-0.0435900339177292
-0.0967983233579219
-0.1758179318613278
0.0180280193765693
-0.1175974702167049
0.2491469083485373
0.0445742134958162
0.0332830163927451
-0.0689186228844591
-0.0183304077502901
-0.0335010393356988
0.0141028275871135
-0.0894865454979578
-0.0605161696734188
-0.0536051122475188
0.1632261052079686
0.0695638565935965
0.0358203854662413
0.0901914001572787
-0.0822770334792731
0.0757865536208557
-0.009097971778772
-0.006102662254584
-0.017972943688523
0.2701612549174632
-0.1589929731387134
-0.1534358424785231
-0.2982923049705895
-0.0998697250741537
-0.0304922414714866
-0.0126862513787087
-0.0214498060276338
-0.0618172278855515
-0.0990818386635333
-0.0885026351250088
-0.0773351899645153
0.1553662489497398
-0.0623168101871447
-0.1201934129521621
-0.1703315244958911
0.1182888237573613
-0.0810105127847075
0.0103016473934165
-0.0150636694751029
0.0277350603361032
-0.0505579113651105
-0.0736909864047227
-0.0208955401931369
-0.0598305214259413
-0.017398407709367
-0.1149652700406514
-0.0353834877838256
-0.0811001132336951
