atr,bb_high,bb_low,bb_mid,garman_klass_vol,macd,rsi,return_1m,Mkt-RF,SMB,HML,RMW,CMA,cluster
-0.7644237822716166,3.7237917582683306,3.63840283803049,3.6810972981494103,-0.0031509243737672605,0.07734728665306376,53.009657766613884,0.016786112587026336,1.162045012818574,-0.12092099352275805,-0.265298966099716,-0.23118181123812076,-0.10722385051919518,2
-0.5236819606751065,3.60435420873862,3.4860233551753677,3.545188781956994,-0.005743595536854246,0.021612116723705492,46.76889089551141,-0.022709830015086974,1.0979874910376735,1.0422518827241245,0.3309052271772099,0.5583603843476107,-0.09747670915622242,1
-0.4364501307965345,3.8283731968524743,3.6375755375977294,3.732974367225102,-0.022535626407392904,-0.9148287352745614,33.70786429440239,-0.0896206869696804,1.4206508950500087,-0.015549683587720497,1.2303139756159087,-0.596826717939149,-0.6544971377120943,0
-0.32754019231696613,3.844571871394354,3.773480365592305,3.8090261184933296,-0.05218124269747738,0.49818877741818296,63.13070991515604,0.049775933582041354,0.38886370953477556,-0.3610446730478805,-0.03763324823666055,0.7055344008028254,0.22737912723736955,3
0.38843938045601667,3.3398552246273647,3.2773136402909353,3.30858443245915,-0.1254983487999037,-0.5494768559103463,41.55965210239407,-0.06372439225768878,0.8816973943295547,-0.08708673096756271,0.5785200195248473,-0.14812658635028111,0.5014832977545023,1
0.1884942762327178,2.4163751613689106,2.3038647026285393,2.360119931998725,-0.09972268142437449,-0.4317231300464851,35.859988135455765,-0.022688974068379664,1.0669118227120433,0.3752346055949947,0.836360561220209,0.15969558342850304,-0.39836334832300196,0
-0.8301049397027648,2.9195241418977376,2.793579233110045,2.856551687503891,-0.0016390039779476348,-0.669484786004901,37.12949977581429,-0.07621098601126564,1.0492140717910556,-0.2728160672680462,-0.14362566917097416,0.0904850470900893,0.16569507741097547,0
-0.8917206494580724,3.9331049289644118,3.8564165698936415,3.8947607494290266,0.0002482441970507176,-0.32783250059915015,43.574653181838734,-0.033764556907011634,1.0909744209446315,0.5361646760564818,0.3051344489860894,0.6565637698673593,-0.26454695852011184,1
-0.3852304706422713,4.1575152292272515,4.058323558992554,4.107919394109903,-0.0015285174018296718,-0.07917978226465952,43.097098897423784,-0.03619636279517158,1.0043413771536496,0.3612895338156245,0.10280850261538395,0.3886886137453545,-0.0347243772712114,1
-0.7599941117137798,3.735935735675425,3.6749437831350713,3.705439759405248,-0.04664753846861397,-0.7638559074888742,34.11036579385476,-0.05059754444691311,0.49428793447280467,0.011466291443925766,-0.3632673248194867,0.8237523860709421,0.6880160205076491,0
-0.4476391489697344,3.8463108659845577,3.7591043480867974,3.8027076070356776,-0.0010552956312495736,-1.1601872185831767,37.09360427353104,-0.07566335894874165,0.7312136433168511,-0.2787798139991407,0.6606398919398752,-0.5178102857765235,0.22141573714350282,0
0.08669316116159052,3.6750935797650968,3.582252007163265,3.628672793464181,-0.060939098947189616,0.3394478622191733,49.67220623617612,-0.0037453708839492172,1.0653558722287022,1.2817252341772003,0.2806855082429156,1.2456309717399785,1.6886780072228647,2
-0.8870223201836533,3.2698332820049965,3.1673915642913277,3.218612423148162,-0.07571318209699804,0.4460613944146823,66.43718845358204,0.09734508565440003,0.4429003459770815,0.21122405960418425,-0.677550596671923,0.7474566096562659,0.7652992095751038,3
-1.160798972792785,4.029295927675528,3.965462086042385,3.9973790068589565,-0.03419856841947671,-0.047150797813290755,49.49085580656163,-0.03510472174179935,1.3640993694326429,0.7566027725725425,0.4215223885614723,0.4702941307194323,0.04595473696206104,2
0.31294403712342783,2.5853589013392297,2.547717577363892,2.566538239351561,-0.21078611925528867,-0.3715984674483847,43.82186292935461,-0.03552542819778637,0.6355203940730628,0.08539318298897018,-0.1321421001015265,0.7383459430846117,1.157303926289341,1
-0.7014882622997174,4.008920504944485,3.923551176420204,3.9662358406823444,-0.002020055690636163,-0.1483459091514033,48.22942390518772,-0.032557847791667704,0.9450974515491654,-0.3888093269057166,-0.22228686063951839,-0.2791965903312748,-0.3045595217438325,2
-0.15631074570469444,3.377421355996161,3.158541343933845,3.267981349965003,-0.001924659555513257,-0.6687977367903788,43.984377679876935,-0.11491499896537116,2.956095522450059,1.3428246712810719,0.1459219138737624,1.9475006457390958,2.720340795230308,1
-0.6711493979339087,3.707357655282239,3.607834258057519,3.657595956669879,-0.0021800134283646013,-0.34190364469633555,48.568826150453454,-0.020979984461045653,1.162045012818574,-0.12092099352275805,-0.265298966099716,-0.23118181123812076,-0.10722385051919518,1
-0.4061278889268897,3.545760315379467,3.4647094130114304,3.5052348641954487,-0.00604797437716449,0.04183721828462637,56.287683319321616,0.03003059592363555,1.0979874910376735,1.0422518827241245,0.3309052271772099,0.5583603843476107,-0.09747670915622242,2
-0.7345606402602423,3.707363368505766,3.6265131036898377,3.666938236097802,-0.020747973071163245,-0.4465837859487523,44.500283500562816,0.025300216678903364,1.4206508950500087,-0.015549683587720497,1.2303139756159087,-0.596826717939149,-0.6544971377120943,1
-0.25196409868379177,3.9092765134074847,3.7966440532478876,3.852960283327686,-0.061398662868125405,1.0047459283374292,59.76767652912136,0.030618770106783932,0.38886370953477556,-0.3610446730478805,-0.03763324823666055,0.7055344008028254,0.22737912723736955,2
-0.11598802068292854,3.35742872440979,3.236742039742379,3.2970853820760846,-0.13078136185837264,0.5071081314543148,56.78889696101015,0.05594714246992072,0.8816973943295547,-0.08708673096756271,0.5785200195248473,-0.14812658635028111,0.5014832977545023,2
-0.2747136554562972,2.3443331397167686,2.2896887134516524,2.3170109265842105,-0.09487158847466101,-0.18716788486462177,49.310948027351735,0.028743105864647234,1.0669118227120433,0.3752346055949947,0.836360561220209,0.15969558342850304,-0.39836334832300196,1
-0.5526605526325901,2.8679115771494623,2.6399241885513614,2.753917882850412,-0.00039984558496250944,-0.4689606352045315,51.87734591284822,-0.017089230581851855,1.0492140717910556,-0.2728160672680462,-0.14362566917097416,0.0904850470900893,0.16569507741097547,2
-0.6391931999877901,3.9972040739979144,3.8153554798286784,3.9062797769132964,-0.00041564602158209016,0.5449073788875123,59.61423832283464,0.0914416858265874,1.0909744209446315,0.5361646760564818,0.3051344489860894,0.6565637698673593,-0.26454695852011184,2
-0.6180076922977558,4.074645336980286,4.02726344549297,4.050954391236628,-0.001498559113859487,-0.4156678184298501,48.512758655003175,-0.0009883266402507251,1.0043413771536496,0.3612895338156245,0.10280850261538395,0.3886886137453545,-0.0347243772712114,1
-0.7676072222872423,3.732157864241109,3.6509926269172475,3.691575245579178,-0.04629493103071619,0.1760813833011934,54.76296070841376,0.0467403748507047,0.49428793447280467,0.011466291443925766,-0.3632673248194867,0.8237523860709421,0.6880160205076491,2
-0.4432931047277397,3.7748656158138645,3.7285163079947012,3.751690961904283,-0.0010684588966446268,-1.0520695027344735,40.2460617243767,-0.02347862331462558,0.7312136433168511,-0.2787798139991407,0.6606398919398752,-0.5178102857765235,0.22141573714350282,1
0.8045027407489397,3.686776168062476,3.540210818329924,3.6134934931962,-0.059996433820127766,0.9725907093736105,66.67325177437395,0.08759389562701392,1.0653558722287022,1.2817252341772003,0.2806855082429156,1.2456309717399785,1.6886780072228647,3
-0.7027113825161538,3.369350955474102,3.21816861102513,3.293759783249616,-0.07703129969853133,1.0077365258390487,79.85777223081733,0.09373307576933554,0.4429003459770815,0.21122405960418425,-0.677550596671923,0.7474566096562659,0.7652992095751038,0
-0.7003124592805914,4.0359627734431935,3.9379657018899494,3.9869642376665717,-0.03212707330853297,0.3330277651647213,63.22061573900911,0.06306482401305402,1.3640993694326429,0.7566027725725425,0.4215223885614723,0.4702941307194323,0.04595473696206104,3
-0.024632291859485345,2.562698270310049,2.5081795198726224,2.535438895091336,-0.22292353003257076,-0.5940938149079701,39.76616049522904,-0.041716331353323755,0.6355203940730628,0.08539318298897018,-0.1321421001015265,0.7383459430846117,1.157303926289341,1
-0.8370825837700704,4.0053858215310365,3.926340834891883,3.9658633282114595,-0.0014908214182091477,-0.059222576092501165,57.13575887208476,0.05067625463932934,0.9450974515491654,-0.3888093269057166,-0.22228686063951839,-0.2791965903312748,-0.3045595217438325,2
-0.41784976453517425,3.2594973731091796,3.12046723932239,3.189982306215785,-0.0026517236292631606,-0.6806220800925008,40.858036854465496,-0.07057011532994795,2.956095522450059,1.3428246712810719,0.1459219138737624,1.9475006457390958,2.720340795230308,1
-0.6919845038513367,3.6816544913249585,3.5979380302473123,3.6397962607861354,-0.0014172533977372653,-0.43566395191675505,47.101675060995795,-0.017741215054487114,1.162045012818574,-0.12092099352275805,-0.265298966099716,-0.23118181123812076,-0.10722385051919518,1
-0.5596231266705558,3.572227628522792,3.5273124065929506,3.5497700175578712,-0.004712004310322626,0.06369830557746493,52.09331489573013,0.0005200365488717829,1.0979874910376735,1.0422518827241245,0.3309052271772099,0.5583603843476107,-0.09747670915622242,2
-0.47722756799236343,3.717473314001765,3.626690931599228,3.6720821228004965,-0.022088991796796967,-0.2064313911558024,43.494950767491545,-0.021180122661473733,1.4206508950500087,-0.015549683587720497,1.2303139756159087,-0.596826717939149,-0.6544971377120943,1
-0.3833645698171008,3.8938240404366415,3.8395390744196383,3.86668155742814,-0.062238573300301886,0.5291784697070032,61.892137839693255,0.022910592247949335,0.38886370953477556,-0.3610446730478805,-0.03763324823666055,0.7055344008028254,0.22737912723736955,0
0.1140514487070303,3.371522542420422,3.314069001160881,3.3427957717906516,-0.12758142023169472,0.7918805307507533,60.93024210029613,0.046516109666197014,0.8816973943295547,-0.08708673096756271,0.5785200195248473,-0.14812658635028111,0.5014832977545023,0
-0.49571239111677234,2.3556300175328286,2.3188074666665073,2.337218742099668,-0.0963960943793469,0.0072078173502331585,54.08540703874727,0.01364543619977776,1.0669118227120433,0.3752346055949947,0.836360561220209,0.15969558342850304,-0.39836334832300196,2
-0.938112811493196,2.8562239418873396,2.8108295594386288,2.833526750662984,-0.0012753458468979621,0.21840322629282083,56.875092169553476,0.044364802827494776,1.0492140717910556,-0.2728160672680462,-0.14362566917097416,0.0904850470900893,0.16569507741097547,2
-0.7313497467361643,3.9969933108638305,3.947683481167804,3.972338396015817,-0.00019165126955895755,0.30728977971060234,58.2818267400897,0.031633509319820785,1.0909744209446315,0.5361646760564818,0.3051344489860894,0.6565637698673593,-0.26454695852011184,2
-0.8350258490403083,4.124761209638733,4.076153926311357,4.100457567975045,-0.0015748248021982929,0.22216865628319102,55.57612080765906,0.04699118963268378,1.0043413771536496,0.3612895338156245,0.10280850261538395,0.3886886137453545,-0.0347243772712114,2
-1.1170997641841653,3.7501272927427394,3.724165710969939,3.7371465018563392,-0.044596333077867804,0.5290382427980982,64.0450021006864,0.04169543551991883,0.49428793447280467,0.011466291443925766,-0.3632673248194867,0.8237523860709421,0.6880160205076491,0
-0.5615751890084483,3.777360108009087,3.733207127651485,3.755283617830286,-0.0006575573628327751,-0.45476052996321725,48.95400449113467,0.013109311207045948,0.7312136433168511,-0.2787798139991407,0.6606398919398752,-0.5178102857765235,0.22141573714350282,1
0.08740996600637675,3.718976565935393,3.677639946269674,3.6983082561025333,-0.05867030621025492,0.9133847919958561,65.48772198340377,0.029079830720532218,1.0653558722287022,1.2817252341772003,0.2806855082429156,1.2456309717399785,1.6886780072228647,3
-0.5830838570452452,3.3363830923915514,3.246748512317214,3.291565802354383,-0.07517707028673434,-0.3423028233434501,47.16785564229867,-0.07602251395172421,0.4429003459770815,0.21122405960418425,-0.677550596671923,0.7474566096562659,0.7652992095751038,1
-0.7382930758416938,4.092961123991839,4.049113041519639,4.071037082755739,-0.033794992682717705,0.6471633643188451,66.54062567915821,0.06107309280670914,1.3640993694326429,0.7566027725725425,0.4215223885614723,0.4702941307194323,0.04595473696206104,3
-0.3193191895461557,2.617764735379371,2.496292755423978,2.5570287454016745,-0.2209434140480467,0.9356092302958402,68.76781377387452,0.09834003024093052,0.6355203940730628,0.08539318298897018,-0.1321421001015265,0.7383459430846117,1.157303926289341,3
-0.7285431308358098,4.001438536059678,3.927514396293499,3.9644764661765883,-0.0010031469230043556,-0.5434253468672635,43.94202641863155,-0.04461346694826618,0.9450974515491654,-0.3888093269057166,-0.22228686063951839,-0.2791965903312748,-0.3045595217438325,1
-0.647512085765295,3.2996351711264484,3.1086901329034404,3.2041626520149444,-0.001991145507880937,0.503023071902011,60.30772823694738,0.1399664158331566,2.956095522450059,1.3428246712810719,0.1459219138737624,1.9475006457390958,2.720340795230308,0
-0.6947034198571206,3.6451013692109435,3.5691276069105293,3.6071144880607364,-0.001763584437746699,-0.37115389819402544,45.29964302860781,-0.031279660216299576,1.162045012818574,-0.12092099352275805,-0.265298966099716,-0.23118181123812076,-0.10722385051919518,1
-0.3439278146527449,3.5838431279250655,3.512741062358819,3.5482920951419423,-0.006823325713219429,0.10317586401757352,50.10808686707178,0.0012998123966914132,1.0979874910376735,1.0422518827241245,0.3309052271772099,0.5583603843476107,-0.09747670915622242,1
-0.8756909430160451,3.679095984368185,3.616089756250116,3.6475928703091505,-0.0232112443938332,-0.11793442667089189,48.85792712580131,0.006512430420965387,1.4206508950500087,-0.015549683587720497,1.2303139756159087,-0.596826717939149,-0.6544971377120943,1
-0.3507996818014832,3.9118840797317858,3.853397471085907,3.8826407754088463,-0.062441720208081614,0.6051589591654887,63.13221256347872,0.021834153352618735,0.38886370953477556,-0.3610446730478805,-0.03763324823666055,0.7055344008028254,0.22737912723736955,3
0.4329750002724026,3.4167863515392005,3.3571288276420113,3.386957589590606,-0.1304744180185588,0.7848379089713351,59.408700915983964,0.02930074820904749,0.8816973943295547,-0.08708673096756271,0.5785200195248473,-0.14812658635028111,0.5014832977545023,2
-0.28656460915372284,2.398944756213141,2.3456858598118657,2.3723153080125035,-0.090517049079549,0.28568019191668803,57.44227685645377,0.043346685320152956,1.0669118227120433,0.3752346055949947,0.836360561220209,0.15969558342850304,-0.39836334832300196,2
-0.9297195794978254,2.8578099207001184,2.806243818183236,2.8320268694416773,-0.0019678489796146822,-0.20296868380268224,46.632516081587475,-0.03214716974438203,1.0492140717910556,-0.2728160672680462,-0.14362566917097416,0.0904850470900893,0.16569507741097547,1
-0.4736437919883529,4.016611253843177,3.950585112902152,3.9835981833726644,0.0013529549806344393,0.1205639785504714,61.90420996948795,0.045902012980886475,1.0909744209446315,0.5361646760564818,0.3051344489860894,0.6565637698673593,-0.26454695852011184,3
-0.2474294170507655,4.153462915309565,4.028619368616202,4.091041141962884,-0.0006787154568593425,-0.7190844093409193,34.33702406729286,-0.09133866165137827,1.0043413771536496,0.3612895338156245,0.10280850261538395,0.3886886137453545,-0.0347243772712114,0
-0.5396733442682233,3.8339595008062384,3.767016176948352,3.800487838877295,-0.04545539930991802,1.2995034890778498,64.00336017591661,0.0656989661826517,0.49428793447280467,0.011466291443925766,-0.3632673248194867,0.8237523860709421,0.6880160205076491,3
-0.7046750136785002,3.774437422011825,3.740969905927701,3.757703663969763,-0.0011408493593511575,-0.16578813699328368,48.76339630924719,-0.0018159418445902187,0.7312136433168511,-0.2787798139991407,0.6606398919398752,-0.5178102857765235,0.22141573714350282,1
0.4071669681590319,3.7309456393911278,3.6605161783212177,3.6957309088561727,-0.062280588851699244,-0.044626366587727624,49.025443774240586,-0.031371216371986366,1.0653558722287022,1.2817252341772003,0.2806855082429156,1.2456309717399785,1.6886780072228647,1
-0.7281264357003279,3.345519066695882,3.260399875961233,3.3029594713285575,-0.0737651540305091,0.3265881822486105,63.438605281510355,0.06784623302858295,0.4429003459770815,0.21122405960418425,-0.677550596671923,0.7474566096562659,0.7652992095751038,3
